"","t","TempOut","OutHum","WindSpeed","Rain","SolarRad","PMI"
"3689",2010-09-16 07:20:00,24.5556,97,0,0,45,6.8056
"3690",2010-09-16 07:30:00,25.0556,97,0,0,139,6.8125
"3691",2010-09-16 07:40:00,25.6111,97,0,0,117,6.8194
"3692",2010-09-16 07:50:00,26.1667,97,0,0,58,6.8264
"3693",2010-09-16 08:00:00,26.7222,96,0,0,61,6.8333
"3694",2010-09-16 08:10:00,26.9444,95,0,0,154,6.8403
"3695",2010-09-16 08:20:00,27.2778,95,0,0,401,6.8472
"3696",2010-09-16 08:30:00,27.6667,93,0,0,480,6.8542
"3697",2010-09-16 08:40:00,28.1667,92,0,0,543,6.8611
"3698",2010-09-16 08:50:00,28,92,0,0,303,6.8681
"3699",2010-09-16 09:00:00,27.1111,93,0,0,137,6.875
"3700",2010-09-16 09:10:00,26.8333,94,0,0,102,6.8819
"3701",2010-09-16 09:20:00,25.6111,94,0,0,75,6.8889
"3702",2010-09-16 09:30:00,25.1667,95,0,0,100,6.8958
"3703",2010-09-16 09:40:00,24.9444,96,0,1,151,6.9028
"3704",2010-09-16 09:50:00,25.2222,97,0,0,217,6.9097
"3705",2010-09-16 10:00:00,25.2778,95,0,0,307,6.9167
"3706",2010-09-16 10:10:00,26.2778,95,0,0,530,6.9236
"3707",2010-09-16 10:20:00,27.3333,93,0,0,609,6.9306
"3708",2010-09-16 10:30:00,27.7222,89,0,0,679,6.9375
"3709",2010-09-16 10:40:00,28.2778,89,0,0,772,6.9444
"3710",2010-09-16 10:50:00,28.1111,85,0,0,725,6.9514
"3711",2010-09-16 11:00:00,28.3333,88,0,0,750,6.9583
"3712",2010-09-16 11:10:00,29.0556,87,0,0,814,6.9653
"3713",2010-09-16 11:20:00,29.3889,86,0,0,941,6.9722
"3714",2010-09-16 11:30:00,30.1667,87,0,0,1090,6.9792
"3715",2010-09-16 11:40:00,29.0556,84,0,0,638,6.9861
"3716",2010-09-16 11:50:00,28.8889,86,0,0,553,6.9931
"3717",2010-09-16 12:00:00,29.8333,81,0,0,794,7
"3718",2010-09-16 12:10:00,29.2778,83,0,0,584,7.0069
"3719",2010-09-16 12:20:00,29.3889,79,0,0,594,7.0139
"3720",2010-09-16 12:30:00,30.7778,82,0,0,991,7.0208
"3721",2010-09-16 12:40:00,31.3333,79,0,0,994,7.0278
"3722",2010-09-16 12:50:00,31.5556,78,0,0,1065,7.0347
"3723",2010-09-16 13:00:00,31.5556,76,0,0,1097,7.0417
"3724",2010-09-16 13:10:00,31.1111,75,0,0,1068,7.0486
"3725",2010-09-16 13:20:00,31.5,78,0,0,1008,7.0556
"3726",2010-09-16 13:30:00,31.5,76,0,0,1032,7.0625
"3727",2010-09-16 13:40:00,31.6111,77,0,0,1022,7.0694
"3728",2010-09-16 13:50:00,31.2778,71,0,0,1034,7.0764
"3729",2010-09-16 14:00:00,31.8333,76,0,0,1013,7.0833
"3730",2010-09-16 14:10:00,31.7778,76,0,0,967,7.0903
"3731",2010-09-16 14:20:00,31.0556,77,0,0,497,7.0972
"3732",2010-09-16 14:30:00,29.6667,78,0,0,196,7.1042
"3733",2010-09-16 14:40:00,28.8889,84,0,0,153,7.1111
"3734",2010-09-16 14:50:00,29.1111,83,0,0,213,7.1181
"3735",2010-09-16 15:00:00,29.0556,86,0,0,213,7.125
"3736",2010-09-16 15:10:00,30.2778,80,0,0,686,7.1319
"3737",2010-09-16 15:20:00,31.1667,76,0,0,384,7.1389
"3738",2010-09-16 15:30:00,29.1667,80,0,0,205,7.1458
"3739",2010-09-16 15:40:00,28.5,84,0,0,143,7.1528
"3740",2010-09-16 15:50:00,28.5556,87,0,0,162,7.1597
"3741",2010-09-16 16:00:00,29.8333,83,0,0,209,7.1667
"3742",2010-09-16 16:10:00,29.6667,81,0,0,165,7.1736
"3743",2010-09-16 16:20:00,29.3333,81,0,0,135,7.1806
"3744",2010-09-16 16:30:00,28.5556,83,0,0,112,7.1875
"3745",2010-09-16 16:40:00,27.8889,86,0,0,59,7.1944
"3746",2010-09-16 16:50:00,27.4444,89,0,0,45,7.2014
"3747",2010-09-16 17:00:00,27.3333,90,0,0,42,7.2083
"3748",2010-09-16 17:10:00,27.4444,90,0,0,46,7.2153
"3749",2010-09-16 17:20:00,27.3889,89,0,0,51,7.2222
"3750",2010-09-16 17:30:00,27.3333,90,0,0,65,7.2292
"3751",2010-09-16 17:40:00,27.1667,92,0,0,57,7.2361
"3752",2010-09-16 17:50:00,27.1111,91,0,0,42,7.2431
"3753",2010-09-16 18:00:00,26.7222,93,0,0,28,7.25
"3754",2010-09-16 18:10:00,26.1667,94,0,0,17,7.2569
"3755",2010-09-16 18:20:00,25.7778,95,0,0,8,7.2639
"3756",2010-09-16 18:30:00,25.4444,95,0,0,0,7.2708
"3757",2010-09-16 18:40:00,25.3333,94,0,0,0,7.2778
"3758",2010-09-16 18:50:00,25.0556,95,0,0,0,7.2847
"3759",2010-09-16 19:00:00,24.7222,96,0,0,0,7.2917
"3760",2010-09-16 19:10:00,24.6111,96,0,0,0,7.2986
"3761",2010-09-16 19:20:00,24.4444,96,0,0,0,7.3056
"3762",2010-09-16 19:30:00,24.3889,97,0,0,0,7.3125
"3763",2010-09-16 19:40:00,24.2778,97,0,0,0,7.3194
"3764",2010-09-16 19:50:00,24.2778,97,0,0,0,7.3264
"3765",2010-09-16 20:00:00,24.2778,97,0,0,0,7.3333
"3766",2010-09-16 20:10:00,24.2778,97,0,0,0,7.3403
"3767",2010-09-16 20:20:00,24.2778,97,0,0,0,7.3472
"3768",2010-09-16 20:30:00,24.4444,97,0,0,0,7.3542
"3769",2010-09-16 20:40:00,24.3333,97,0,0,0,7.3611
"3770",2010-09-16 20:50:00,24.2778,97,0,0,0,7.3681
"3771",2010-09-16 21:00:00,24.2778,97,0,0,0,7.375
"3772",2010-09-16 21:10:00,24.2778,97,0,0,0,7.3819
"3773",2010-09-16 21:20:00,24.2778,97,0,0,0,7.3889
"3774",2010-09-16 21:30:00,24.2778,97,0,0,0,7.3958
"3775",2010-09-16 21:40:00,24.2222,97,0,0,0,7.4028
"3776",2010-09-16 21:50:00,24.6111,97,0,0,0,7.4097
"3777",2010-09-16 22:00:00,24.7778,97,0,0,0,7.4167
"3778",2010-09-16 22:10:00,24.7222,97,0,0,0,7.4236
"3779",2010-09-16 22:20:00,24.6667,97,0,0,0,7.4306
"3780",2010-09-16 22:30:00,24.5,97,0,0,0,7.4375
"3781",2010-09-16 22:40:00,24.2222,97,0,0,0,7.4444
"3782",2010-09-16 22:50:00,24.0556,97,0,0,0,7.4514
"3783",2010-09-16 23:00:00,23.8889,97,0,0,0,7.4583
"3784",2010-09-16 23:10:00,23.7222,97,0,0,0,7.4653
"3785",2010-09-16 23:20:00,23.6667,97,0,0,0,7.4722
"3786",2010-09-16 23:30:00,23.5,97,0,0,0,7.4792
"3787",2010-09-16 23:40:00,23.5556,97,0,0,0,7.4861
"3788",2010-09-16 23:50:00,23.5556,97,0,0,0,7.4931
"3789",2010-09-17 00:00:00,23.4444,97,0,0,0,7.5
"3790",2010-09-17 00:10:00,23.3333,97,0,0,0,7.5069
"3791",2010-09-17 00:20:00,23.2222,97,0,0,0,7.5139
"3792",2010-09-17 00:30:00,23.2222,98,0,0,0,7.5208
"3793",2010-09-17 00:40:00,23.0556,97,0,0,0,7.5278
"3794",2010-09-17 00:50:00,23.0556,97,0,0,0,7.5347
"3795",2010-09-17 01:00:00,23,97,0,0,0,7.5417
"3796",2010-09-17 01:10:00,22.8889,98,0,0,0,7.5486
"3797",2010-09-17 01:20:00,22.8889,98,0,0,0,7.5556
"3798",2010-09-17 01:30:00,22.9444,98,0,0,0,7.5625
"3799",2010-09-17 01:40:00,22.8333,98,0,0,0,7.5694
"3800",2010-09-17 01:50:00,22.8889,98,0,0,0,7.5764
"3801",2010-09-17 02:00:00,22.8333,98,0,0,0,7.5833
"3802",2010-09-17 02:10:00,22.7778,98,0,0,0,7.5903
"3803",2010-09-17 02:20:00,22.7222,97,0,0,0,7.5972
"3804",2010-09-17 02:30:00,22.7222,97,0,0,0,7.6042
"3805",2010-09-17 02:40:00,22.6667,97,0,0,0,7.6111
"3806",2010-09-17 02:50:00,22.7222,97,0,0,0,7.6181
"3807",2010-09-17 03:00:00,22.6667,97,0,0,0,7.625
"3808",2010-09-17 03:10:00,22.6111,98,0,0,0,7.6319
"3809",2010-09-17 03:20:00,22.6111,98,0,0,0,7.6389
"3810",2010-09-17 03:30:00,22.6667,98,0,0,0,7.6458
"3811",2010-09-17 03:40:00,22.5,98,0,0,0,7.6528
"3812",2010-09-17 03:50:00,22.5,98,0,0,0,7.6597
"3813",2010-09-17 04:00:00,22.6111,98,0,0,0,7.6667
"3814",2010-09-17 04:10:00,22.5556,98,0,0,0,7.6736
"3815",2010-09-17 04:20:00,22.5556,98,0,0,0,7.6806
"3816",2010-09-17 04:30:00,22.5556,98,0,0,0,7.6875
"3817",2010-09-17 04:40:00,22.6111,98,0,0,0,7.6944
"3818",2010-09-17 04:50:00,22.6667,98,0,0,0,7.7014
"3819",2010-09-17 05:00:00,22.6667,98,0,0,0,7.7083
"3820",2010-09-17 05:10:00,22.8333,98,0,0,0,7.7153
"3821",2010-09-17 05:20:00,22.9444,98,0,0,0,7.7222
"3822",2010-09-17 05:30:00,22.9444,98,0,0,0,7.7292
"3823",2010-09-17 05:40:00,23,98,0,0,0,7.7361
"3824",2010-09-17 05:50:00,23.1667,98,0,0,0,7.7431
"3825",2010-09-17 06:00:00,23.2778,98,0,0,0,7.75
"3826",2010-09-17 06:10:00,23.3889,98,0,0,4,7.7569
"3827",2010-09-17 06:20:00,23.7222,98,0,0,11,7.7639
"3828",2010-09-17 06:30:00,23.7778,97,0,0,13,7.7708
"3829",2010-09-17 06:40:00,24,98,0,0,13,7.7778
"3830",2010-09-17 06:50:00,24.1111,97,0,0,14,7.7847
"3831",2010-09-17 07:00:00,24.1111,97,0,7,12,7.7917
"3832",2010-09-17 07:10:00,23.7222,97,0,5,12,7.7986
"3833",2010-09-17 07:20:00,23.6667,97,0,3,16,7.8056
"3834",2010-09-17 07:30:00,23.7778,97,0,1,25,7.8125
"3835",2010-09-17 07:40:00,23.9444,97,0,0,33,7.8194
"3836",2010-09-17 07:50:00,24.0556,97,0,0,43,7.8264
"3837",2010-09-17 08:00:00,24,97,0,0,62,7.8333
"3838",2010-09-17 08:10:00,24.2778,97,0,0,71,7.8403
"3839",2010-09-17 08:20:00,24.7222,97,0,0,89,7.8472
"3840",2010-09-17 08:30:00,24.9444,97,0,0,126,7.8542
"3841",2010-09-17 08:40:00,25.3333,97,0,0,197,7.8611
"3842",2010-09-17 08:50:00,25.7778,97,0,0,223,7.8681
"3843",2010-09-17 09:00:00,26.6667,97,0,0,405,7.875
"3844",2010-09-17 09:10:00,27.3889,92,0,0,728,7.8819
"3845",2010-09-17 09:20:00,28.1111,92,0,0,765,7.8889
"3846",2010-09-17 09:30:00,28.7778,90,0,0,772,7.8958
"3847",2010-09-17 09:40:00,28.9444,89,0,0,812,7.9028
"3848",2010-09-17 09:50:00,29.2778,88,0,0,838,7.9097
"3849",2010-09-17 10:00:00,29.5556,84,0,0,855,7.9167
"3850",2010-09-17 10:10:00,29.6667,81,0,0,875,7.9236
"3851",2010-09-17 10:20:00,30.2222,82,0,0,892,7.9306
"3852",2010-09-17 10:30:00,30.6111,84,0,0,902,7.9375
"3853",2010-09-17 10:40:00,30.7778,81,0,0,956,7.9444
"3854",2010-09-17 10:50:00,31.1667,82,0,0,1014,7.9514
"3855",2010-09-17 11:00:00,31.7222,84,0,0,1128,7.9583
"3856",2010-09-17 11:10:00,31.8889,76,0,0,1126,7.9653
"3857",2010-09-17 11:20:00,31.8333,78,0,0,1139,7.9722
"3858",2010-09-17 11:30:00,31.8889,82,0,0,1139,7.9792
"3859",2010-09-17 11:40:00,31.6667,79,0,0,1151,7.9861
"3860",2010-09-17 11:50:00,31.9444,76,0,0,1101,7.9931
"3861",2010-09-17 12:00:00,31.7778,79,0,0,1119,8
"3862",2010-09-17 12:10:00,31.5556,73,0,0,1082,8.0069
"3863",2010-09-17 12:20:00,31.5556,74,0,0,1028,8.0139
"3864",2010-09-17 12:30:00,30.0556,80,0,0,475,8.0208
"3865",2010-09-17 12:40:00,30.6667,76,0,0,875,8.0278
"3866",2010-09-17 12:50:00,30.3333,80,0,0,796,8.0347
"3867",2010-09-17 13:00:00,30.0556,79,0,0,607,8.0417
"3868",2010-09-17 13:10:00,29.1667,83,0,0,304,8.0486
"3869",2010-09-17 13:20:00,29.2222,83,0,0,653,8.0556
"3870",2010-09-17 13:30:00,29.4444,84,0,0,486,8.0625
"3871",2010-09-17 13:40:00,30.8333,81,0,0,725,8.0694
"3872",2010-09-17 13:50:00,31.2778,82,0,0,957,8.0764
"3873",2010-09-17 14:00:00,31.0556,81,0,0,599,8.0833
"3874",2010-09-17 14:10:00,31.1111,78,0,0,310,8.0903
"3875",2010-09-17 14:20:00,29.3889,84,0,0,198,8.0972
"3876",2010-09-17 14:30:00,29.0556,85,0,0,142,8.1042
"3877",2010-09-17 14:40:00,28.3333,86,0,0,79,8.1111
"3878",2010-09-17 14:50:00,27.5556,88,0,0,17,8.1181
"3879",2010-09-17 15:00:00,26.8333,91,0,0,11,8.125
"3880",2010-09-17 15:10:00,26.0556,93,0,0,14,8.1319
"3881",2010-09-17 15:20:00,25.4444,93,1,0,33,8.1389
"3882",2010-09-17 15:30:00,25.3333,95,0,0,69,8.1458
"3883",2010-09-17 15:40:00,25.3333,95,0,0,110,8.1528
"3884",2010-09-17 15:50:00,25.5556,95,0,0,114,8.1597
"3885",2010-09-17 16:00:00,25.8333,95,0,0,99,8.1667
"3886",2010-09-17 16:10:00,26.1111,96,0,0,86,8.1736
"3887",2010-09-17 16:20:00,27,93,0,0,160,8.1806
"3888",2010-09-17 16:30:00,27.7222,90,0,0,101,8.1875
"3889",2010-09-17 16:40:00,28,83,0,0,87,8.1944
"3890",2010-09-17 16:50:00,28.0556,86,0,0,72,8.2014
"3891",2010-09-17 17:00:00,27.9444,84,0,0,56,8.2083
"3892",2010-09-17 17:10:00,27.6667,85,0,0,49,8.2153
"3893",2010-09-17 17:20:00,27.5,85,0,0,43,8.2222
"3894",2010-09-17 17:30:00,27.0556,90,0,0,34,8.2292
"3895",2010-09-17 17:40:00,26.3333,93,0,0,21,8.2361
"3896",2010-09-17 17:50:00,25.8333,95,0,0,15,8.2431
"3897",2010-09-17 18:00:00,25.5556,95,0,0,12,8.25
"3898",2010-09-17 18:10:00,25.3333,96,0,0,10,8.2569
"3899",2010-09-17 18:20:00,25.0556,96,0,0,3,8.2639
"3900",2010-09-17 18:30:00,24.7778,96,0,0,0,8.2708
"3901",2010-09-17 18:40:00,24.5556,96,0,0,0,8.2778
"3902",2010-09-17 18:50:00,24.4444,97,0,0,0,8.2847
"3903",2010-09-17 19:00:00,24.3333,97,0,0,0,8.2917
"3904",2010-09-17 19:10:00,24.2778,97,0,0,0,8.2986
"3905",2010-09-17 19:20:00,24.2222,97,0,0,0,8.3056
"3906",2010-09-17 19:30:00,24.1667,97,0,0,0,8.3125
"3907",2010-09-17 19:40:00,24.0556,97,0,0,0,8.3194
"3908",2010-09-17 19:50:00,24.0556,97,0,0,0,8.3264
"3909",2010-09-17 20:00:00,24,97,0,0,0,8.3333
"3910",2010-09-17 20:10:00,23.9444,97,0,0,0,8.3403
"3911",2010-09-17 20:20:00,23.8889,97,0,0,0,8.3472
"3912",2010-09-17 20:30:00,23.8889,97,0,0,0,8.3542
"3913",2010-09-17 20:40:00,23.8333,97,0,0,0,8.3611
"3914",2010-09-17 20:50:00,23.7778,97,0,0,0,8.3681
"3915",2010-09-17 21:00:00,23.7778,97,0,0,0,8.375
"3916",2010-09-17 21:10:00,23.7778,97,0,0,0,8.3819
"3917",2010-09-17 21:20:00,23.7222,97,0,0,0,8.3889
"3918",2010-09-17 21:30:00,23.7222,97,0,0,0,8.3958
"3919",2010-09-17 21:40:00,23.7778,97,0,0,0,8.4028
"3920",2010-09-17 21:50:00,23.7222,97,0,0,0,8.4097
"3921",2010-09-17 22:00:00,23.7222,97,0,0,0,8.4167
"3922",2010-09-17 22:10:00,23.6667,97,0,0,0,8.4236
"3923",2010-09-17 22:20:00,23.6667,97,0,0,0,8.4306
"3924",2010-09-17 22:30:00,23.6111,98,0,0,0,8.4375
"3925",2010-09-17 22:40:00,23.6667,98,0,0,0,8.4444
"3926",2010-09-17 22:50:00,23.6667,97,0,0,0,8.4514
"3927",2010-09-17 23:00:00,23.6667,98,0,0,0,8.4583
"3928",2010-09-17 23:10:00,23.5556,98,0,0,0,8.4653
"3929",2010-09-17 23:20:00,23.5,98,0,0,0,8.4722
"3930",2010-09-17 23:30:00,23.4444,97,0,0,0,8.4792
"3931",2010-09-17 23:40:00,23.3889,97,0,0,0,8.4861
"3932",2010-09-17 23:50:00,23.3889,97,0,0,0,8.4931
"3933",2010-09-18 00:00:00,23.3333,97,0,0,0,8.5
"3934",2010-09-18 00:10:00,23.2778,98,0,0,0,8.5069
"3935",2010-09-18 00:20:00,23.2222,98,0,0,0,8.5139
"3936",2010-09-18 00:30:00,23.2222,98,0,0,0,8.5208
"3937",2010-09-18 00:40:00,23.2222,98,0,0,0,8.5278
"3938",2010-09-18 00:50:00,23.1667,98,0,0,0,8.5347
"3939",2010-09-18 01:00:00,23.1111,97,0,0,0,8.5417
"3940",2010-09-18 01:10:00,23.1111,98,0,0,0,8.5486
"3941",2010-09-18 01:20:00,23.1667,98,0,0,0,8.5556
"3942",2010-09-18 01:30:00,23.1111,98,0,0,0,8.5625
"3943",2010-09-18 01:40:00,23.0556,98,0,0,0,8.5694
"3944",2010-09-18 01:50:00,23.1667,98,0,0,0,8.5764
"3945",2010-09-18 02:00:00,23.1111,98,0,0,0,8.5833
"3946",2010-09-18 02:10:00,23.1111,98,0,0,0,8.5903
"3947",2010-09-18 02:20:00,23.1111,98,0,0,0,8.5972
"3948",2010-09-18 02:30:00,23.0556,98,0,0,0,8.6042
"3949",2010-09-18 02:40:00,23,98,0,0,0,8.6111
"3950",2010-09-18 02:50:00,23.0556,98,0,0,0,8.6181
"3951",2010-09-18 03:00:00,23.1111,98,0,0,0,8.625
"3952",2010-09-18 03:10:00,23.1111,98,0,0,0,8.6319
"3953",2010-09-18 03:20:00,23.0556,98,0,0,0,8.6389
"3954",2010-09-18 03:30:00,23.0556,98,0,0,0,8.6458
"3955",2010-09-18 03:40:00,23.0556,98,0,0,0,8.6528
"3956",2010-09-18 03:50:00,23,98,0,0,0,8.6597
"3957",2010-09-18 04:00:00,22.9444,98,0,0,0,8.6667
"3958",2010-09-18 04:10:00,22.9444,98,0,0,0,8.6736
"3959",2010-09-18 04:20:00,22.8889,98,0,0,0,8.6806
"3960",2010-09-18 04:30:00,22.8889,98,0,0,0,8.6875
"3961",2010-09-18 04:40:00,22.8333,98,0,0,0,8.6944
"3962",2010-09-18 04:50:00,22.8889,98,0,0,0,8.7014
"3963",2010-09-18 05:00:00,22.8333,98,0,0,0,8.7083
"3964",2010-09-18 05:10:00,22.8889,98,0,0,0,8.7153
"3965",2010-09-18 05:20:00,22.8889,98,0,0,0,8.7222
"3966",2010-09-18 05:30:00,22.7778,98,0,0,0,8.7292
"3967",2010-09-18 05:40:00,22.7222,98,0,0,0,8.7361
"3968",2010-09-18 05:50:00,22.6667,98,0,0,0,8.7431
"3969",2010-09-18 06:00:00,22.7222,98,0,0,0,8.75
"3970",2010-09-18 06:10:00,22.7222,98,0,0,0,8.7569
"3971",2010-09-18 06:20:00,22.7222,98,0,0,1,8.7639
"3972",2010-09-18 06:30:00,22.7778,98,0,0,7,8.7708
"3973",2010-09-18 06:40:00,22.9444,98,0,0,13,8.7778
"3974",2010-09-18 06:50:00,23.1667,98,0,0,20,8.7847
"3975",2010-09-18 07:00:00,23.7222,98,0,0,34,8.7917
"3976",2010-09-18 07:10:00,24.4444,98,0,0,40,8.7986
"3977",2010-09-18 07:20:00,25.1111,97,0,0,54,8.8056
"3978",2010-09-18 07:30:00,25.8333,97,0,0,53,8.8125
"3979",2010-09-18 07:40:00,26.2778,97,0,0,71,8.8194
"3980",2010-09-18 07:50:00,26.5,97,0,0,209,8.8264
"3981",2010-09-18 08:00:00,26.0556,97,0,0,167,8.8333
"3982",2010-09-18 08:10:00,26.4444,97,0,0,148,8.8403
"3983",2010-09-18 08:20:00,26.7222,95,0,0,163,8.8472
"3984",2010-09-18 08:30:00,26.9444,93,0,0,152,8.8542
"3985",2010-09-18 08:40:00,27.1111,95,0,0,155,8.8611
"3986",2010-09-18 08:50:00,27.3333,92,0,0,198,8.8681
"3987",2010-09-18 09:00:00,28.1667,92,0,0,420,8.875
"3988",2010-09-18 09:10:00,29,88,0,0,557,8.8819
"3989",2010-09-18 09:20:00,28.2222,87,0,0,222,8.8889
"3990",2010-09-18 09:30:00,28.3889,90,0,0,318,8.8958
"3991",2010-09-18 09:40:00,28.0556,89,0,0,187,8.9028
"3992",2010-09-18 09:50:00,27.7778,89,0,0,172,8.9097
"3993",2010-09-18 10:00:00,28.2222,86,0,0,310,8.9167
"3994",2010-09-18 10:10:00,29.3889,84,0,0,625,8.9236
"3995",2010-09-18 10:20:00,29.3889,87,0,0,678,8.9306
"3996",2010-09-18 10:30:00,29.2778,84,0,0,338,8.9375
"3997",2010-09-18 10:40:00,28.2222,87,0,0,74,8.9444
"3998",2010-09-18 10:50:00,27.4444,92,0,0,84,8.9514
"3999",2010-09-18 11:00:00,28.5556,93,0,0,522,8.9583
"4000",2010-09-18 11:10:00,27.5,89,0,1,154,8.9653
"4001",2010-09-18 11:20:00,25.3333,95,0,7,161,8.9722
"4002",2010-09-18 11:30:00,25.7778,95,0,1,230,8.9792
"4003",2010-09-18 11:40:00,25.8333,96,0,0,99,8.9861
"4004",2010-09-18 11:50:00,25.1667,93,0,6,70,8.9931
"4005",2010-09-18 12:00:00,25.2222,97,0,2,144,9
"4006",2010-09-18 12:10:00,25.7222,96,0,0,234,9.0069
"4007",2010-09-18 12:20:00,26.3333,94,0,0,228,9.0139
"4008",2010-09-18 12:30:00,26.1111,95,0,1,256,9.0208
"4009",2010-09-18 12:40:00,26.5556,96,0,0,268,9.0278
"4010",2010-09-18 12:50:00,26.7778,95,0,0,218,9.0347
"4011",2010-09-18 13:00:00,27.1111,96,0,0,213,9.0417
"4012",2010-09-18 13:10:00,27.0556,97,0,0,173,9.0486
"4013",2010-09-18 13:20:00,26.7778,96,0,0,106,9.0556
"4014",2010-09-18 13:30:00,26.2222,96,0,3,44,9.0625
"4015",2010-09-18 13:40:00,25.8889,96,0,0,70,9.0694
"4016",2010-09-18 13:50:00,25.5,97,0,0,24,9.0764
"4017",2010-09-18 14:00:00,24.5556,96,0,10,33,9.0833
"4018",2010-09-18 14:10:00,24.5,96,0,0,50,9.0903
"4019",2010-09-18 14:20:00,24.4444,97,0,0,51,9.0972
"4020",2010-09-18 14:30:00,24.5,97,0,0,46,9.1042
"4021",2010-09-18 14:40:00,24.3333,97,0,0,43,9.1111
"4022",2010-09-18 14:50:00,24.5556,97,0,0,45,9.1181
"4023",2010-09-18 15:00:00,24.7778,97,0,0,52,9.125
"4024",2010-09-18 15:10:00,24.9444,97,0,0,64,9.1319
"4025",2010-09-18 15:20:00,25.2778,97,0,0,86,9.1389
"4026",2010-09-18 15:30:00,25.3889,97,0,0,100,9.1458
"4027",2010-09-18 15:40:00,25.6667,97,0,0,106,9.1528
"4028",2010-09-18 15:50:00,25.8889,96,0,0,110,9.1597
"4029",2010-09-18 16:00:00,26.1667,96,0,0,112,9.1667
"4030",2010-09-18 16:10:00,26.3333,96,0,0,117,9.1736
"4031",2010-09-18 16:20:00,26.5,96,0,0,122,9.1806
"4032",2010-09-18 16:30:00,26.5556,96,0,0,124,9.1875
"4033",2010-09-18 16:40:00,26.5,95,0,0,118,9.1944
"4034",2010-09-18 16:50:00,26.5556,95,0,0,107,9.2014
"4035",2010-09-18 17:00:00,26.5,95,0,0,97,9.2083
"4036",2010-09-18 17:10:00,26.4444,96,0,0,86,9.2153
"4037",2010-09-18 17:20:00,26.4444,95,0,0,72,9.2222
"4038",2010-09-18 17:30:00,26.3333,95,0,0,56,9.2292
"4039",2010-09-18 17:40:00,26.1667,96,0,0,42,9.2361
"4040",2010-09-18 17:50:00,26,97,0,0,28,9.2431
"4041",2010-09-18 18:00:00,25.8333,97,0,0,20,9.25
"4042",2010-09-18 18:10:00,25.6667,97,0,0,13,9.2569
"4043",2010-09-18 18:20:00,25.5,97,0,0,3,9.2639
"4044",2010-09-18 18:30:00,25.2222,97,0,0,0,9.2708
"4045",2010-09-18 18:40:00,25.0556,97,0,0,0,9.2778
"4046",2010-09-18 18:50:00,24.8333,97,0,0,0,9.2847
"4047",2010-09-18 19:00:00,24.7778,97,0,0,0,9.2917
"4048",2010-09-18 19:10:00,24.6111,98,0,0,0,9.2986
"4049",2010-09-18 19:20:00,24.5556,97,0,0,0,9.3056
"4050",2010-09-18 19:30:00,24.5,97,0,0,0,9.3125
"4051",2010-09-18 19:40:00,24.3333,98,0,0,0,9.3194
"4052",2010-09-18 19:50:00,24.2778,98,0,0,0,9.3264
"4053",2010-09-18 20:00:00,24.1667,98,0,0,0,9.3333
"4054",2010-09-18 20:10:00,24.1667,98,0,0,0,9.3403
"4055",2010-09-18 20:20:00,24.0556,98,0,0,0,9.3472
"4056",2010-09-18 20:30:00,24,98,0,0,0,9.3542
"4057",2010-09-18 20:40:00,23.8889,98,0,0,0,9.3611
"4058",2010-09-18 20:50:00,23.8333,98,0,0,0,9.3681
"4059",2010-09-18 21:00:00,23.7778,98,0,0,0,9.375
"4060",2010-09-18 21:10:00,23.7222,98,0,0,0,9.3819
"4061",2010-09-18 21:20:00,23.6667,98,0,0,0,9.3889
"4062",2010-09-18 21:30:00,23.6111,98,0,0,0,9.3958
"4063",2010-09-18 21:40:00,23.5556,98,0,0,0,9.4028
"4064",2010-09-18 21:50:00,23.5556,98,0,0,0,9.4097
"4065",2010-09-18 22:00:00,23.6111,98,0,0,0,9.4167
"4066",2010-09-18 22:10:00,23.6667,98,0,0,0,9.4236
"4067",2010-09-18 22:20:00,23.7222,98,0,0,0,9.4306
"4068",2010-09-18 22:30:00,23.7778,98,0,0,0,9.4375
"4069",2010-09-18 22:40:00,23.6111,98,0,0,0,9.4444
"4070",2010-09-18 22:50:00,23.5,98,0,0,0,9.4514
"4071",2010-09-18 23:00:00,23.4444,98,0,0,0,9.4583
"4072",2010-09-18 23:10:00,23.3889,98,0,0,0,9.4653
"4073",2010-09-18 23:20:00,23.3333,98,0,0,0,9.4722
"4074",2010-09-18 23:30:00,23.3333,98,0,0,0,9.4792
"4075",2010-09-18 23:40:00,23.2222,98,0,0,0,9.4861
"4076",2010-09-18 23:50:00,23.1667,98,0,0,0,9.4931
"4077",2010-09-19 00:00:00,23.1111,98,0,0,0,9.5
"4078",2010-09-19 00:10:00,23.1111,98,0,0,0,9.5069
"4079",2010-09-19 00:20:00,23.1111,98,0,0,0,9.5139
"4080",2010-09-19 00:30:00,23.1111,98,0,0,0,9.5208
"4081",2010-09-19 00:40:00,23.1111,98,0,0,0,9.5278
"4082",2010-09-19 00:50:00,23,98,0,0,0,9.5347
"4083",2010-09-19 01:00:00,22.9444,98,0,0,0,9.5417
"4084",2010-09-19 01:10:00,22.9444,98,0,0,0,9.5486
"4085",2010-09-19 01:20:00,22.8889,98,0,0,0,9.5556
"4086",2010-09-19 01:30:00,22.8889,98,0,0,0,9.5625
"4087",2010-09-19 01:40:00,22.8333,98,0,0,0,9.5694
"4088",2010-09-19 01:50:00,22.8333,98,0,0,0,9.5764
"4089",2010-09-19 02:00:00,22.7778,98,0,0,0,9.5833
